12586|-6428|-8239|23447,34624
12587|2267|6587|6424,21972,34597,92632,32774,69097,81762
12588|3247|2511|97490,73213,22078,99591,65043,28154,4290,79893,1556,8008,12280,36458,46319,95502,82380
12589|-7549|-1915|68991
12590|-6311|-9162|24800,57694,16496,38824,78670,93919,44864,50111,37423,55103,70432,7383,76470,70001,66293,43803,18008,14252
12591|7654|-5909|15221,87294,92613,72639,27946,90578,99007,11167,98165,85878,10922,39591,31636,23640
12592|-8951|-8986|44296,24067,56243,58665,94543,28158,54726,14931,90730,49187
12593|-3394|-8895|94173,31537
12594|9628|1883|70164,2515,77494,68128,33512,53769,26,32187,85055
12595|9540|5976|48246,79662,82751,46699,64232,26500,15511,38796,83742,31017,25704,42226,87560,59342,19709,41289,60495,72363
12596|-7596|3625|23452
12597|2330|-5618|96405,67469,68888,28001
12598|-7983|1316|33428,71463,98124,69870,45425,12108,39012,67692,10419,14880,45406,8027,50698,64229,33675,70664,10430
12599|-668|-9659|16574
12600|2691|-3966|14954,18151,48418,92223,93274,27663
12601|-7638|4376|61602,70064,51841,12193,13863,18697,80869
12602|-130|1833|44047,40672,13871,85591,13595,3213,19868,48923,4829,95882,52468,21664,37652,89777,47821,85975,66949,52314,62
12603|7877|-7377|15277,23045,5901,76596,17762,81803,77409,97627,58578,2687,31543,89329,69829,71157
12604|-2829|4892|29991,96558,14928,2978,24724,95086,69227,43589,96340,40806,5998,92652,71825,22243,65865,45243,61549,18635
12605|-9935|-735|77795,21002,34771
12606|5900|-3123|67829,31792,25804,22240,90345,2142,64338,63138
12607|4888|3500|66495,149,17829,89417,52021,49335,75338,73321,46049,79456,9560
12608|-7411|-1024|11763,89151,5583,75384,92712,57443,69993,70694
12609|9755|9709|93361,68624,95220,59282,47098,71186,98920,72846,78881,41446,32001,77667
12610|-2153|8597|26156,71675,4414,76448,93221,12213,43297,39138,31745,41546,25210
12611|3129|-532|56065
12612|-598|8867|20220,46855,97633,44698,94344,92444,94467,73133,31525
12613|894|-53|30134,4922,78149,76417,475
12614|-569|-2115|38009,77558,58123,57601,62994,33907,70970,16263,64221,57780,27397,18229,61616,27078
12615|4570|-8070|57797,91033,28545,78699,25990,81248,96748,37656,85222,59695,53022,40150,81805,46314,88299
12616|-6822|-7891|66879,38663,64578,3537,47652,43362,98464
12617|5394|7655|86312,75885,81370,80476,36564,65047,76238,11517,4446,52599,72336,13889,49603,97717,74484,85919
12618|8475|-6722|39901,72900,97906,9971,93757,89165,69948,75922,23715
12619|4220|-785|79565,97038,23540,22357,14435,92568,48899,92387,50105,99877,16271,1092,20175
12620|-6863|-6018|41505,35703,29206,73977,74409,84461,69161,64178,78658,62276,7751,70461,558,69673,92555,86720,11421
12621|3934|-5265|12849
12622|1817|274|96672
12623|-9925|5526|80906,30241,57901
12624|8736|8829|703,5330,24379,86041,24988
12625|-8208|3040|52725,14449,68466,58053,59958,95971,1512,39254
12626|1561|-377|15387,18379,61264,14605,43973,92010,79225,99832,63384,88456,11717,88243,15645,86784,27025,54797,98964,16075,53088
12627|2494|4093|63831,39798,92617,37287,68941,17736,86108,1207,34501,26761,15450,3041,73594,13173,81284,96100,19641
12628|2904|2893|13928,29310,21477,5498
12629|-5026|1002|97585,13271,50566,37079,27664,41440,3255,60994,79895,48424,55496,27525,75588
12630|-9061|-2071|23976,45664,26237,5902,78018,65330
12631|3192|9286|73005,8676,14648,2472,5499,30925,35156,83328
12632|-9678|8134|23778
12633|-3913|3790|58333,78803,95031,24016,18375,80656,58443,59767,31246,65766,35555,54617,18097
12634|1483|7232|5696,70337,95664,69971,87690,23408,43459,40167,24372,24580,4594,35917,34607,22165,10514,68099,77666,77747
12635|5024|9311|93217,69192,96785,30730,99960
12636|4755|539|45580,47458,18251,34084,70856,37449
12637|6571|-6135|96550,16823,99803,60587,39491,13356,14456,370,18820,18165,54431
12638|-5337|-1606|19421,82457,46048,36278,49252,63146,88100,57808,29971,24880,16456,8911,39607,95704,42683
12639|7650|9127|75949,25208,6083,53516,87130,50535,39367,17783,22362
12640|8792|5368|28607,64310,63290,24275,74396,51026,42353,60279,80538,44830
12641|1210|602|11180,68998,70937,82756,79641,24087,71670,367,90891,20980,43787,70672,72346,24420,93612,12081,915,83320,68886,43090
12642|-3908|-8471|13915,99325,34539,23789,94517,5696
12643|369|3554|65429,66557,79327,15165,97853,42577,64769,56209,35146,70759,7488
12644|-385|-8699|67697,17416,31470,28945,84820,93637
12645|-5249|-4418|99854,80784,38945,41438,76958,11651,1739,71267,97264,69673,36397,58966,85124,18391,21186,34938,24334,41653,28621
12646|8303|-6782|29768,59651,37403,76934,30155,75831,42439,75393,10848,82445,70379,49718,30151,3573,5841
12647|-1724|5207|26484,25118,2368,3514,96113,71309,67504,86535,98748,11793,22364,8055,46511,82478
12648|790|4647|87292,56199
12649|-5587|3683|61175,40203,43380,62010,11283
12650|-5813|-3716|69212
12651|-5957|-8497|60419,14819,99293,86679,28814,81551
12652|-6196|-7519|51486,8454,99215
12653|8285|-8978|25106,76705,58459,92146,50867,78185,18361,53467
12654|3051|-1372|28882,28370,75308,83087,93519,9333,42397
12655|-571|-5490|26318,64473,13835,1241,34301,69768,10890,52685,87241,12069,82979,40812,95505,95024
12656|5243|-4153|7921,48007,31092,44113,2715,48057,92513,83824,92921,47659,34828,97463,32049,39510,16206
12657|2209|-4430|19481,39153,46912,25167,43980,85379,38042,90805,6936,47568,39460,63625,66116,35382,12654,38878,33857,54346,67387
12658|6718|-7410|62426,65219,39681,17579,33805,80648,20914,53582
12659|3193|8792|72304,78840,13174,71035,18909,63498,1659,48592,69857,30043,22541,9964,40287,37176,55147,8597,28887,17708,57538,35004
12660|-2235|2532|63605,77702,72123,81126,30733,54261,99471,29332,91361,63332,64465,84460,91331,34632,68727,26285,92590,47207,71884,10995
12661|-5826|181|64000,24303,44845,25114,22139,28042,84534,8982,4918,62940,63375,18578,3523,8699,1138,41050,89908,88176,9236
12662|2481|-558|19259
12663|-8993|1536|66711,58076,25504,48955,2544,86419,82311,36297,70501,85654,24008,5663,99605,53399,27278,56011
12664|-7738|-8636|26219,14936
12665|3075|15|86443,391,1089,65881,87808
12666|-6019|-6033|67589,85235,2681,59031,62648,8807
12667|4939|2507|85504,57592,86768,99610,73183,25497,98115,26671,68621,92439,77721,94569,97859,9093,47738
12668|1324|-293|33896,79582,83016
12669|-3203|-6390|98909,92052,66319,56987,59622,61147,76611,18829,97076,33615,11470,23005,15201,34637,14100,95807,40510,56401
12670|-6756|-653|721,16820,93678,17822,7952,23368,71311,89948
12671|-9498|-9013|19851,71462,68785,79448
12672|1872|-9760|21556,72116,93452,91272,29781,39987,12036,48886,79286,29595,35005,80968,54715,79368,63221,94993
12673|339|2456|73262,77494,44172,82294,70430,5230,74230,58366,33618,88310,71198
12674|1008|-7295|98977,25613,64829,32021,43374,93645,62520,20648,4534,10728,16413,23373
12675|8488|-1801|37534,64083,82816,26983,68653,91943,26727,21846,67920,98200,91290
12676|-8546|-4380|97337,51125,66886,19221,32906,96162,51676,40838
12677|-4083|1654|80308,3981,70175,48947,11341,85723,701,74344,47396,62533,61080,20798,30459,32896,41147,91413,31382,64965
12678|-7891|3861|44471,37925,31056,27413,73539,96744,46036,42519,95634,1426,71628,14566,64737,82535,62720,57225,60101,12640,78036,57312
12679|-979|4361|26025,47501
12680|-8527|-3252|35666,30209,14477,66877,18229
12681|8759|1687|27807,1523,31197,55309,96366,51189
12682|5553|9413|76567,96636,52202,65304,43203,5066,72917,75767,47967,96343
12683|-9471|1275|67739,75671,81045,78773,53346,7652,90146,18445
12684|907|9702|10532,91747,43329,82267,79159,24290,69895,73619,70105,83369,9427,86168,11530,7973,83534,16003,25833,92008,63017
12685|4246|-2989|74583,44757,87699,33866,76213
12686|5792|-418|42558,44693,49034,48176,23544,65162,77921,60765,38720,84820,53307,69935,86144,18912,35171,99298,5662,64597,86915,52095
12687|5548|8418|67697,97511,62769,27513,15644,27129,97486,15839,65774,4047,9463,6053
12688|2030|-6813|81732,25202,24585,21928,59824,44265,8246,50765,69252,98713,62696,55897,5863,44104,85787,75285,39094
12689|8309|2241|46950,24117,42928,74860,47182
12690|9103|-1449|20663,7900,38032,80434,44925,72945,80772,43843,63882,6122,37180,9969,74713,83733,4773,42650,43849,5444
12691|-9473|9556|98797,73,71616,9780,83025,11699,40554,26680,80946,62513,81935,37093,6872,78019,38320,1265,51924,6232,27812,5839
12692|-7125|-5125|17940,18852,92014,99741,6924,75817,572,55361,18328,4300,80268,37484,76415,48384,86191,49047,98119,55007,68734,4371
12693|-1439|8360|99826,81330,81947,69028,30307,31949,36392,82467,52848,36417
12694|8050|-6715|99604,2137,80857,81220
12695|397|7463|10039,76100,35881,39982,71318,62618,58212,1666,99609,30457,29635,52129,52218,53805,51225,59077
12696|-9315|2435|50042
12697|-7863|6495|37522,10067,30712,76616
12698|587|-1186|64179,72893,65479,67882,64231,37879,74277,67526,4971
12699|-4567|2458|88079,78906,32853,64388,74946,37208,23117,80280,69419,99850,2313,84263,30248,99043
12700|9711|9063|56959,98136,52095,62743,43698,69533,79326,99484,92013,75803,98424,97138,90329,37435,61729,56179,62109,47158
12701|-8452|1306|65725,72318,26224,37079,75095,80904,14404,29787,61293,76765,41554,79915,42645,66435,82690,7272,39743
12702|-1541|1477|4782,61272,99912,8753,79422
12703|2407|1871|88585,76521,40070,32788,42845,7689,43671,40204,37105
12704|71|-2502|33318,12874,30735,61056,76999,81839,29294,39745,18033,22718
12705|9624|8921|95887,55779,30702,7639,30162,21986,33996,57326,85885,82860,56971
12706|5552|6780|85384,48494,98573,40834,81616,86942,53603,33094,1350,42810,95169,33117,69816,76537,78686,45183,22943,31978,60167
12707|5258|2922|56703,90382,92698,20742,9367,25148,12682,85703,9674,82877,51220,64615,76346,19978,45351,12562,78425,41004,47677
12708|-3780|9202|64429,89624,49107,53077,60610,97584,37823,53625,43299,88813,34383
12709|-1188|678|22692,66251,36191,95002,55796,77831,31467,56467,74260,67900,23419
12710|851|-7832|91590,30553,56771,49837
12711|3225|-2378|66124,66758,81939,84300,7364,26290,67079
12712|-696|6782|39621,60131,11782,87324,59056,42403,20861,48494,97313
12713|-3674|-6643|10094,83786,50349,56766,593,9537,91210,78542,96529
12714|-2555|9052|30634,61486,30057,40813,87986,22439,77175,22054,52444,69605,15328,39961,69111,53727
12715|-2170|-6785|17700,19684,69143,15203
12716|7754|-4150|2558,69978,94276,88630,46677,66050
12717|2529|-9961|9357,66165,72402,93090,28822,29761,875,10639,78134,30074,70969,99338,36616,65228,98806,96050,27708
12718|-2998|-780|70133,14674,96621,40591,82892,89852
12719|1097|1398|63338,71032,63645,60656,67209
12720|2467|6690|94136,21935,41603,67817,55889,80041,76514,86506,10199
12721|-1712|551|43087,38040,87626,48715,69804,78587,60268,3751,73927,66568,62036,76543,51375,84214
12722|-6340|1476|83272,82549,71023,65483,58728,37230,49983,10924,88648,76832,77402,95013,97410,42916
12723|-8089|-6096|51193,40088,59933,46438
12724|7176|-785|2550,95266,41136,52262,84751,10764,59893,86728,641,79390,17592
12725|274|1385|57388,99050,72617,97492,5490,21022,51470,31005,93103,27116,98978,71882,92401,83574,62857
12726|-9998|4755|57919,15375,21947,16610,4937,30680,66215,88005,41413,18761,80732,47964,77336
12727|-8393|7543|10283,9257,59240,6843,37624,98359,70299,18516,45702,19066,8462,15432,60430
12728|-4162|3926|96288,69253,59860,1177,47907,99058,28808,85265,57442,982,65622,26707,32835,84611,56078,86729
12729|-7998|1676|3506,53669,29848,16832,89720,12642,85558,45949,64497
12730|-4849|-951|39402,69672,2881,8147,89504,70250,90781,91717,72160,58900,79555,56,78278,34446,25017,51815,58257,41220,10916
12731|-5575|1019|85687,62438,58973,78776,4955,61763,30581,58601,6568,56610,74302,55227,83410,8522
12732|9667|6409|15593,54561,92834,76117,56457,42053,92894,83918,27828,60734,3450,75390,95402,91815,37904,54384,44337,35032
12733|-8833|-299|4848,76964,10698,24105,3191,27741,39668,32179,85148,15549,84598,24327,16646,69755,45040,9424,97254,65422,65103,54459
12734|-5749|5218|92793,78519,31145,18041,1505
12735|-4081|7000|35179,66786,68663,2225,29964,20195,84437,3674,12441,4894,30456,89643,48375,16788,9873,7745,68368,43229
12736|-1895|7413|86803,5635,50361,82390,40650,88961,79233,80573
12737|8210|4161|12055,98445,79552,6063,1686,41369,4489,65393,16485,13323,54634,4132,32208,66081,32599,4529
12738|3879|-7327|75779,16727,37670,13597,85047,10150,87916,81635,14701,80737,84817,84395,28013,13263
12739|-6039|7828|39622,8936,91619,13995,25341,24392,87957,7006,12299,44480,91260
12740|4871|-7579|88595,32274,54594,39553,17762,77860,73852,13182,62506,42902,61903,27007
12741|-3820|8230|91636,24428,86984,60631,19671,80997,88472,59,3903,64510,23272,74462,18603,79188,42405,87822,9720,25371
12742|-1223|6445|93786,55105,99321,49360,60106,41183,67055,6534,54160,81,88224,96720,47032,64611
12743|-6788|-7002|33705,99964,972,46375,92627,63482
12744|-5757|4986|54986
12745|4201|3075|67764,31322,65091,99158,98672,31447,25359,52785,17530,92786,33221,33189,92314,75067,26877,19447,52616
12746|-2782|9420|34311,99977,15678,67789,76239,9851,92902,45483,42440,86850,63345,32743,5634,90997,119
12747|-3754|-6582|81595,28784,76092
12748|2264|7269|7862,22713,74722,35439,79189,54245,31389,92511,41390,24897,74094,26927,40011,89019
12749|883|-2749|55008,69013,99974,55082,55239,6256,53189,89006,38509,89439,84786,87152,42223,33070
12750|308|2209|93471,98093,43354,84719,66601,11598,25255,80239,88600,21994,78461,390,4093,17543,12755,36418
12751|9653|-8042|16615,22520,45110,45615,81621,73701,20853,61639,54672,33706,36212,45999,94402,67093,89165,59441,63704,31425,76001
12752|-6705|3274|55291,22418,56879,29752,88774,11374,33088,76778,5866,49096,71463,25754,53021,92054,70536,19703,87959
12753|-6721|-7411|11850,24391,22501,23080,11928,77891,89043
12754|6545|-2554|94197,54900,89295,40948,40388,86117,36754
12755|-6337|-6836|37440,94197,65641,15358,56841,70247,40613,44074,55773,5576,62242
12756|-35|-5826|92978,2348,96557
12757|6804|-7271|71482,31634,19575,51609,61070,32211,10489,78987,40709,54534,17176,78188,87482,64917
12758|-7131|-3805|85346,88999
12759|-7759|-6779|54614
12760|3196|8169|54061,72600,75227,41603,83778,78426,67307,6351,15648,78584,41261,91849,58343,19832,69466,8753
12761|-4543|-735|85144,91775,5228,83707,86653,74649,2307,53070,62425,56592,90855,96869,76896,21458
12762|-8983|2843|47733,20217,15401,98881,56407,77971,67831,82644,64904,4138,63339,62124,13272,25327,19844,67649,95451,99953,18803
12763|-218|-1316|8400
12764|1166|4792|92631,67407,97951,72920,88533,21353,21834,76451,9482,38751
12765|-8104|6610|48458,44115,38125,4431,70584,52346,88570,17313,9130,40324,79569,23314
12766|1790|6710|89034,27742,42580
12767|-2481|-7339|95404,96915,58092,17603,84402,98348,27586,47993,930,83486,89438,46477,60810,88452,94655,24587,4998,64814
12768|-7232|-5778|81719,63217,24866,47607,30233,86542,99269,9060,13062,44093,85426,83885,60790,78772,32891,81047,12566
12769|4935|5502|39522,64055,45767,10539,56437,69654,68859,99131,70835,48320,51872,84913,98726,7525,24219,46530,60861
12770|3166|-9377|70538,49308,27859,31060,85133,89287
12771|-3547|6797|3900,15503,99601
12772|1323|1036|67704,27919,7404,82089,43928,65476
12773|-6890|-6957|35444
12774|-7385|-6483|6780,55211,78747,31101,15706,50948,57188,28148,45366,77901,59665,14259,17911,7165,10509
12775|-9452|-3931|52799,8461,78921,56480,96015,52537,54151,69258,70483,3130,20401,44467,2824
12776|5027|-2339|42049,23460,11086,89682,18945,15326,70561,96757,15354,34185,32098
12777|4054|2139|58534,37602,39935,14389,49793,20753,96895,18830,91129,57014,21837,78963,75163,54243,1060,9488,60618,12576
12778|-3248|388|12721,25324,90568,35851,36205,3172,28229
12779|-9060|451|95182,92697,56041,93107,44736,24381,9639,94003,16549,29322,56094,53337,99648,47571,83993,63668,85035,1622
12780|-6508|4594|14518,64702,14266,61072,36138,2777,3638
12781|1422|-8248|61051,67965,1750,3730
12782|-4451|-2948|21564,32532,1712
12783|1374|3254|35087,63906,77101,54582,65523,60239
12784|6654|4143|80165,4524,59239,30898,65149,41330,26900,50816,34582,71049,13711,23518,80916,31624,19903,90329,41098
12785|9961|8647|48588,26037
12786|1259|-3261|25592,44877,31773
12787|55|2573|45859,57859,28580,21128,24521,77540,48994,4462,29754,80906,31614,43538,72740,54228
12788|1715|-1340|41064,50934,69147,40166
12789|7941|-19|9014,20795
12790|-268|-3262|15184,73576,36003,49578,16935,34202,69713,54573,59646,27466,63782,19289,83470,98319,29687,10061,93509,64717,19056
12791|-3931|-2351|50718,88288,46791,68357,50775,28867,84973,63863,56445,4711,23920
12792|4244|5826|25063,63351,13396,47552,88517,27962,32058,70259,60041,26333,71968,16072
12793|-8417|-5871|34938,36250
12794|-7345|5380|21247,59085,46657,43135,89957,69633,43789,26895,26785
12795|5909|2380|98803,88068,49228,5849,98127,54934,3545,5680,94226,20119,84923,82135,21544,65547
12796|-6719|-5517|48796,91120,24385,16320,30718,59399,15836
12797|2009|8571|42228,42616,97360,58054,80784,68144,55429,19561,86500,20766,20872,29158,43990,21031,54192,28205,17033,12526,3277
12798|-799|-5300|16131,57821,39112,37541,81109,10476,41161,78513,19404
12799|1247|-5730|96067,8245,82966
12800|9662|-145|7000,63232,767,96880,22760,37536,38796,557,98422,61368,672,36388,88668,27765,36927,96180,99287,18191,56122,75123
12801|-3612|-1528|84407,3504,59819,76944,70308,26983,76916,157,75925,24699,12626,46192,48538,14030,90959,27437
12802|-6444|-8100|89766,65741,1915,15573,59398
12803|4809|-1712|36868,44721,21808,13395,41585,23223,11287,77875,52123,7842,18966,22592,59728,40948,19935,52452
12804|7605|-8519|61880,400,22497
12805|-9577|8091|88045,90195,40129,13734,45967,68742,79134,28425
12806|2446|959|73208,60911,25009,25760,22950,32222,48499,13587,35330,76933,64637,46824,60503,38349,29572,91438,31231,86489,216
12807|-9282|6754|55187,40035,15172,36901,41075,48823,54525,81678
12808|-1475|-6228|95618,54481,32152,49450,61741,34634,58054,97583,33967,17998,87713,3952,96966,26550,23467,57859,89844,27542,51846,10556
12809|-2492|-277|14736,82253,78918,91111,35193
12810|-4531|-2755|45738,88107,84685,74127,77696,66820,13925
12811|599|-8727|22451,32485,97373,98761,3714,71518,93854,97264
12812|8233|-2420|12503,33361,58221,13485,91705,79041,51230,21281,2679,71122,77365,80881,72228,53234
12813|5366|-3224|26547,1461,12315,9475,49282,43871,10016,37131,83040,86838,1016,25374
12814|4729|1484|28780,48131,39038,28442,17472,13761,66414,57750,76972,19687,54033,9066,33454,52845,75017,95698,36560,58830,50223
12815|-6628|-2986|39034,72214,2253,59202,84378,47981,24620,2487,96229,75180,26646,90689,53667,58759,92500,54547
12816|7412|3671|48923,63409,58466,86820,588,49575,81773
12817|318|9877|409,15828,91025,34999,41432,46480,28007,50792,46123,53436,56566,45878
12818|-9651|7597|44063,69490,89141,63927,61520,1791,93040,63344,55398,74694,60344,20469,63614,87637,95420,91756
12819|-5907|2343|38445,22638,20479,920,83968,32153,33595,67487,54796,28700,98639,39896,7543,5323,35934,8669,52248,4859,93919
12820|-8984|3294|22892,39067,47784,88732,94937,45010,41133,30680,14529,77818,58842,32587,59036,53693
12821|-3477|-8826|33927,25399,78914
12822|4957|7817|37336,55546,96439,6724,73090,94401,23448,47854,69371,24410,11799,11365,82778
12823|9934|2322|22430
12824|-6236|5255|99378,74853,31746,5983,38957,91020,2915,52958,76977,69858,66052,80860,53850,90332
12825|46|-4572|83270
12826|7192|-8476|44763,56582,13779,26453,32343,74694,94331,71489,97155,71762,6270,2729,66453,76064,31085
12827|8800|2417|84155,15612,59074,93652,72931,21137,46316,52630
12828|9256|-4885|29746,3232,28349,42588,94004,79038,22403,28529,38031
12829|238|5975|44919,8651,43084,67034,158,37415,34494,41801
12830|-3466|-1967|96645,50228,10524,93793
12831|3558|-3879|44254,69695,74720,42932,89617,402,23626
12832|8109|3409|61148,82971,2597
12833|-9321|8774|65981,28900,3151,92724,83866,74200,28421,38050,86166,27954,41070,48577,58915,56237,38437
12834|-9360|-9159|27059,55985,93253,19221,9438,93383,98333,24309,4317,79470,38911,37628,14387,34653,47502,60113
12835|6404|928|28696,71433,5593,38650,26533,12778,76027,82103,55743,48800,16300,28624,26142
12836|9678|5165|33380,61965,44290,83206,5162,89718,83375,62023,72598,30567,78842,88406,4396,35289,90792,23662,51512
12837|-1294|2174|80957,84140,30219,84803,32843,40685,525,43207,17225,37118,53695,44583,82033,95684,78174,95453,5531
12838|-9279|-575|70096,51446,42340,70394,81061,66672,98835,75025,59808,38126,8381,40738,91310,32080,97287,35849
12839|-3684|-9585|42002,53797,48577,29121,3605,82681,61954,72492,46257,8328
12840|-2354|-6956|48533,83158,10232,8942,29757,15128
12841|-6989|9473|66,38111,10562,3078,63546,85967,57817,80877,62398,34826,76487
12842|-8562|7943|21614,47296,46184,48016,36171,41655,56954,46542,66491,68765
12843|-178|5888|97902,34804,58344,70820,26492,76649,27894,99439,10980,76181,78514,97220,97737,37105,38924,90251,62609
12844|4871|7901|22728,20282,27128,96005,449,86713,80718,2349,35141,74060,67286,72803,68586,87074,31300
12845|-9380|5234|12660,68273,5201,15146,31325,4227,34504,35386,65506,69626,43099,50075
12846|-2642|-1882|10910,97247,51404,94344,75238,43763,48483,53256,1896,34355
12847|-4192|2983|90101,24142,41508,53834,32152,38176,7594,91440,65920,40012,24445,70650,85049,47462,39977
12848|9735|-9599|85777,91741,30499,30822
12849|-6936|-8453|30643,53903,24230,76812,15882,78459,93347,43311,82816
12850|7138|-8840|10763
12851|1681|-7077|33570,25045,7183,62719,80670,3234,27329
12852|8850|9117|51659,84154,8434,86465,26596,66354,46882,35261,25262,62705,61514,71397,3532
12853|-4250|-7974|59458,70239,17277,77021,16270,59717
12854|2817|-3375|48129,83103,35543
12855|1695|-170|36732,51479,22417
12856|8798|-177|55781,5107,88507,3169,68791,91954,46488
12857|-1671|-6510|37765,50216,49527,31576,58086,18049,20110,42954,39366,30385
12858|-4979|4085|65586,36944
12859|-5317|-9835|3648,86964,67611,47784,3529,1051,72890,72783,89864,14875
12860|-6413|-5210|2467,69480,57598,73007,68227
12861|-6097|-7261|36063,12969,24769,79511,26805,66742,28141
12862|-9780|-8831|30080,62992,92588,74316,6346,45926,56830,95849,10340,1459,1543,35557
12863|-6431|1560|88424,45437,72578,64982,60352
12864|-644|5722|7111,55618,48569,62512,69947,71138,95644
12865|2438|-9681|52617,12174,65929,76843,20222,39470,91623,73449,38058,80302,98466,83517,68949,67634
12866|-3640|-5232|59139,56139
12867|-6724|-3514|32670,13733,47639,67531,52191,14529,66453,32090,21029,542,81511,479,22641,3177,10702
12868|1362|-9912|4213,83674,44410,24615,81321,96087,29384,14974,7379,92276,66515,76834,65702,39477,48999,89429
12869|-9378|-7680|98482,38468
12870|2193|-2205|21850,85085,59982,51400,10390,88131,18441,91080,91938,37578,57660,95289,72814,92512,63421,22943,14729
12871|-6930|-1755|90143,36582,84349,32664,60152,59915,48013
12872|-3794|789|66387,81551,51542,92081,94105,24159,64709,28792,54586,19127,23691,93010,14225,93189,77645,38303,23035,69800
12873|6436|7535|71226,4019,73190,76056,26055,74700,74850
12874|9789|-7682|1885,97560
12875|-2038|-4350|24933,66,3387,20771,21744,36889,39537,99857,43472,33501,30579,44022,37925,44293,99252,21719,17298,96953
12876|5718|-7101|46046,9629,90352,25299,76786,85598,93196,5495,25486,17381,19255,15819
12877|7960|2348|31231,65401,94194,23624,89622,93453,71444,40755,98765,23178,26327,1114,40647
12878|7257|-1058|35265,31763,26803,52981,57552,11385,42948,51514,79556,34580,74767,26600
12879|-7298|7681|28547,31394,14050,82475,24217,17681,67754,12791
12880|5547|4189|50098,75627,32096,23844,25509,18181,47280,86450,64024,24184,36139,25601,57931,73731,98683
12881|2670|7094|61703,4433,19876,79716,85845,59613,48857,63022,58280,42896,9361,84715,40702
12882|4186|1375|83433
12883|-6530|4029|47205,62742,81664,51176,20885,33707,85876,24766,4234,93105,70556,50582,90460,9572,70616
12884|-3454|-8157|15367,18075,62513,13248,47878,33074,86677,90485,26769,69073,65564,82612
12885|2127|-5068|62564,45747
12886|3462|-7638|40751,63247,78395,95188,92067,47506,43515,27996,18556,95109,75482,92740,89057
12887|-2028|5792|72562,48707,72279,51698,69347,22627,39596,70184,25013,14131,76064,91178,24407,51811,68142,3264,15946,41669,47357,8641
12888|-8281|5657|27212,31176
12889|6533|-569|65594,67860,74560,34517,94692,52768,57591,93937,1427,28493,96510,16856,10332,57121,93217,23120
12890|-5267|-3966|70567,38234,64263,19124,888
12891|1771|-2962|91703,59853,15292,79162,33813
12892|-2240|-3212|80415,88445,45350,17531,96851,86103,1487,48067,5078,75492
12893|-5400|-6539|56539,82127,89751,95914,55301,51285,92931,58824,48452,24237,86323,39263,88978,66912,56303
12894|-3192|928|44761,82857,74664,79399,73605,23778,48554,21012,40048,51160,99325,13480,71018
12895|-772|-7580|75053,17239,95074,65989,7724,36997,11137,27185,36401,8567,22360,20337,85361,21145,94092,49182,56371,50618,40548
12896|7386|-7059|56725,65210,30413,96092,98638
12897|-3228|8003|33572,68739,55865,4140,51960,79450,87806
12898|5125|-4024|49184,69083,44188,22989,59188,19305,53568,17576,46455,66096,57038,53267
12899|4058|4830|27409,26920,90866,94788,48707,72932,49620,35004
12900|-2681|-7594|86825,98982
12901|989|7946|74962,3424,42398,71319,32261,56607,42910,32531,28638,71961,25008,4993,33382,91429
12902|190|-6971|67828,39148,18755,64316,39053
12903|2188|3355|94344,6163,41819,64999,9351,3252,6517,38185,21717,39341
12904|4926|-7832|45206,55638,84226,15881,11170,46257,14194,9489,14128,20736,9777,55447,1911,85872,61406,57278,51690
12905|628|-8401|95856,91087,22508,59928,21979,80617,97261,579,6319,22909,53354,36392,94345,6921,32619,42750,59787
12906|2409|3270|7202,5361,56658,92890,4560,54827,24925,24634,84566,50715,39907,79127,47945,45974,56393
12907|2947|-487|48253,59748,85278,33658,3608,18619
12908|-7582|-4369|39938,91284,56134
12909|-667|-2602|26391,2856,22828,59161,26085,83662,50075,46328,25134,2965,86526,67681,35002,97345,96051,46545
12910|-3226|-9991|27191,74963,7380,81565,37951,81060,84365,83001,74509,44085,3594,86741,46067
12911|-2779|5617|13275,98692,47190,98242,81710,27887,80745,53042,64283,95898,8498
12912|2614|-293|22895,61726,92067,50275,36312,7557,72074
12913|-2455|520|12746,16321,48753,96170,88439,21795,38462,76159,51575,39576
12914|5590|-31|59587,79066,50012,73250,68988,87811,99103,14341,18658,79926
12915|-9334|5743|10680,11482,73066,6692,58164,22639,90934,24233,7772,96036,14666,96148,40206,96954,49938
12916|-8402|-8298|9802,59914,89424,4585,1466,24706,49416,48911,52193,72883,88475
12917|-7889|-7673|62463,37209,93216,53416,69992
12918|5045|3825|5641,37271,23103,81747,63631,15823,85225,27342
12919|6848|-5269|50445,44920,82917,9806,76296,19049,36791
12920|4599|1245|54426,29233,75340,72682,85973,62066,24154,54499,85281,34163,67855,61769,70563,2820,61250,26156,1609,91313
12921|-1466|-5361|27916,28055,96283
12922|-9700|-2371|19360,74123,92902,98971,3990,69275,63076,12179,4028,25672,47909,38789,24182,94651,65914
12923|11|-5885|75204,98949,27248,78349
12924|-6|7259|17370,65573,61241,47624,83669,56760,8196,84983,6381,8875,61245,58143,55632,55980,98558,93071,63094
12925|5584|-507|85223,22204,21983,63826,36096
12926|6642|-3340|64030,37068,31504,35694,71645
12927|-1945|-2691|28967,807,17933,91941,1989,8550,31661,51346
12928|5185|5371|12514,54879,27196,97647,16797
